USER_ID,AGE_T,REGION_T,SEX_T,RELATIONSHIP_T
130159,1,0,1,2
1958913,3,0,0,1
454655,1,0,1,2
1647097,4,3,0,1
212862,1,0,1,2
740407,4,1,1,2
1649290,2,1,0,1
1959009,2,0,1,0
524307,2,0,1,2
237107,2,0,0,2
1422089,3,2,0,0
1784843,3,1,1,3
948086,1,3,1,2
2454882,0,2,1,0
568886,0,1,1,1
1602681,4,0,0,1
1519320,2,2,1,0
2421094,0,1,1,3
687612,1,1,1,3
24312,1,3,1,3
279241,3,3,0,0
1969910,2,0,0,3
421109,2,3,0,1
227387,2,1,1,2
2197000,3,0,0,1
730683,0,1,0,2
1216271,2,1,0,0
894020,1,1,1,0
2329289,2,0,0,1
1896915,4,2,0,1
973120,2,0,1,3
1548828,4,1,1,3
679176,4,0,1,0
407192,3,1,0,1
523800,3,1,1,2
634717,2,1,0,0
762783,0,1,0,0
1538852,4,1,2,3
1472203,4,0,0,2
1165154,2,2,1,1
1172676,2,2,1,0
1792487,4,3,1,1
850736,0,0,0,0
1653679,3,1,1,1
2472838,3,0,1,1
1581136,4,0,1,2
585780,0,1,0,1
1985873,1,0,1,1
365855,1,3,0,2
2149955,1,0,0,2
1567911,3,2,0,2
2345776,3,0,0,1
1627748,3,1,0,1
1393966,0,0,1,1
2292096,3,1,1,2
1823117,2,1,1,3
1369436,1,1,0,0
1180731,2,3,1,1
1881769,4,3,2,2
365041,1,0,1,1
91053,2,0,2,2
983302,3,2,0,0
1578207,2,0,1,3
291076,3,0,1,3
1547312,1,1,0,1
276381,1,1,1,1
2101604,3,1,0,2
1605876,1,1,0,3
1348230,0,1,1,1
306791,3,0,0,0
873116,1,1,1,1
1081758,1,1,1,3
1360656,2,0,0,0
208480,3,3,0,2
487399,4,0,0,2
2602135,0,0,0,3
974680,0,0,0,3
2323940,0,1,1,3
117304,2,2,1,0
1448926,1,0,0,3
1923849,3,0,1,3
1957518,3,1,1,2
439603,0,2,0,0
699764,2,1,0,3
2473146,0,0,1,3
293159,2,0,1,3
1702691,3,1,1,0
737106,0,0,1,3
1883484,4,3,0,2
1594973,2,1,1,1
2481767,0,2,1,2
2418036,2,2,0,1
517122,1,0,0,3
73100,2,0,0,2
2336689,3,0,1,3
1793314,0,0,0,2
935249,0,2,0,3
586613,4,1,0,2
1799045,2,2,0,3
1788180,1,2,0,1
2473413,4,0,0,0
2519892,4,2,0,1
1394818,4,0,0,3
517168,1,0,1,2
576219,1,0,0,1
517944,0,1,0,1
276300,2,0,1,2
1277268,3,2,0,3
1507607,0,0,0,3
1722420,3,3,1,3
1702203,3,1,0,2
710114,3,2,1,3
1822524,1,2,1,0
65308,1,0,1,1
1187021,3,2,0,0
2447414,1,1,0,1
603088,2,2,1,0
1434798,2,0,1,3
1445513,1,0,1,1
520058,2,2,1,3
1641304,2,1,0,2
1757764,0,1,1,0
1190512,4,1,0,1
1230415,3,0,1,3
305611,2,2,1,2
1517261,3,1,1,0
936188,4,1,1,3
1302012,3,1,0,0
423969,1,2,1,2
503432,2,3,1,1
2328384,1,1,0,0
565075,2,0,0,0
609761,2,2,1,3
2056549,4,2,0,0
827644,3,2,1,1
1586564,2,1,1,3
596466,3,1,0,3
442317,2,1,1,3
274474,4,3,1,2
1971566,2,1,2,3
44203,0,2,1,3
1021596,4,0,0,2
433338,4,3,1,2
1087110,3,1,1,0
209538,1,1,1,2
1629170,4,0,1,3
3406,3,2,0,2
405754,3,2,0,3
846707,1,1,0,1
1333857,1,3,1,2
1244628,4,3,1,3
554902,1,0,0,1
785709,4,0,0,0
949546,1,2,1,3
1999338,2,1,1,1
1527839,4,1,1,1
746141,3,1,1,2
1155382,1,3,1,1
1788056,2,1,0,3
2536599,4,0,1,3
472631,2,3,1,3
568720,0,3,1,2
940024,3,1,1,2
340251,2,2,1,1
362004,0,0,1,3
145870,3,1,0,1
1123520,2,2,0,0
2299370,4,1,1,0
2554259,2,1,1,1
1800429,2,0,1,0
971660,2,0,1,0
1218633,3,1,0,3
1224233,1,1,0,0
2535303,3,0,0,0
648592,2,2,0,2
948037,2,0,1,1
11400,0,2,0,0
2269486,0,2,0,0
1259398,3,1,0,2
2366870,1,0,0,1
2024434,3,1,0,2
1829081,2,1,0,2
1201250,3,1,1,1
978637,1,1,1,0
1375358,1,1,1,2
1111757,4,0,1,1
5430,4,0,1,2
492810,1,1,1,0
1222770,0,3,0,0
825521,4,2,1,0
1288057,0,2,1,3
2001106,3,0,1,3
1903284,3,2,1,2
1490544,1,0,1,0
1547816,2,2,0,1
2341564,4,1,1,1
2615247,2,3,1,2
40232,2,2,0,3
1056788,4,0,1,2
75761,3,3,0,2
2520994,2,0,1,3
427998,3,0,1,2
840968,2,1,1,1
2549535,0,1,0,3
1540962,2,0,1,2
909383,1,2,0,2
1266503,1,0,1,3
1507891,2,0,1,3
1311642,1,0,0,3
1095707,2,2,0,1
2464381,2,3,1,1
1708348,3,2,0,1
1158417,3,1,0,0
415126,2,1,1,2
1567783,0,2,0,1
2256471,3,2,0,0
980840,2,0,1,2
500971,1,1,1,1
1306494,4,1,1,2
2646451,2,2,0,1
1760008,3,0,0,0
2481356,0,1,1,3
872440,2,1,0,2
2403579,0,0,0,3
2010902,4,1,0,1
501664,4,0,0,0
2294987,3,1,0,2
2332390,0,0,1,0
1279197,2,1,1,2
1812235,3,0,1,2
653027,3,0,0,3
2156352,2,0,0,3
357431,1,0,1,1
1307811,1,2,1,2
1134030,3,1,1,3
1567530,1,1,0,3
2573902,1,1,1,0
420225,4,0,1,1
735256,2,0,0,3
2571673,3,1,0,3
1305075,2,0,0,0
1156254,2,2,0,1
720831,0,0,0,1
1884316,2,0,0,0
666576,1,3,0,2
2088949,1,1,1,0
1072948,2,1,1,0
364605,3,3,0,0
2414493,4,3,1,2
833090,4,1,1,1
748839,2,1,0,1
2241654,2,0,1,2
829032,2,0,0,2
951094,3,0,0,0
1434169,0,0,0,1
979710,3,0,0,3
145592,3,0,0,1
1948638,0,0,0,1
513727,4,0,1,2
618041,2,1,1,1
2427544,3,1,0,3
1987481,0,3,0,1
968569,3,1,0,0
1913216,2,0,0,0
2618663,0,2,0,3
103040,2,0,1,3
1631659,4,0,1,0
276118,2,2,0,0
2155036,4,1,0,0
1851378,1,0,1,1
935055,2,0,1,0
1602280,1,3,0,3
57421,0,1,0,3
581140,1,2,0,3
2387436,1,0,0,2
744596,3,0,0,2
812547,4,2,0,2
160541,3,0,1,0
1065302,2,2,0,2
1909168,4,0,1,3
1811926,4,0,0,2
958424,0,0,1,0
2349424,3,1,1,1
1815778,2,2,1,1
1229195,0,3,0,0
1302609,2,0,1,0
2385813,1,0,1,2
425060,3,3,1,1
1336791,1,1,1,3
2384133,3,2,1,1
2257441,1,1,1,3
402172,3,0,1,3
571430,2,0,1,1
1776609,1,0,1,1
87919,1,2,0,0
2480699,2,3,1,3
1487584,4,3,0,0
387838,0,3,1,3
735226,1,0,0,3
1719238,4,0,0,1
2426375,1,2,1,2
803998,4,0,0,2
2548092,0,0,1,2
2328056,0,0,1,0
1336446,1,1,0,2
79446,4,0,1,3
1680063,0,0,1,1
99496,0,1,0,1
747972,2,0,0,0
2098419,2,1,0,0
852841,2,2,2,3
208569,4,0,1,1
1107753,1,0,0,3
585378,2,3,1,0
1190348,2,0,1,0
2611883,4,0,0,1
613964,2,1,1,2
1157047,4,0,1,1
34795,1,3,1,1
2291467,1,1,1,2
2388278,3,2,0,0
395801,1,1,1,2
2647538,1,0,1,3
1157674,0,0,1,1
252663,0,1,0,1
2379998,0,0,1,2
524679,2,1,1,0
947955,1,1,0,2
1437332,3,1,1,1
1980278,3,0,0,2
1386252,2,0,1,1
2247244,3,0,0,2
259896,4,0,0,3
2500316,3,2,0,1
2472435,2,1,0,3
774779,3,0,0,2
649157,4,2,1,3
1938564,2,0,0,1
1510644,2,1,1,2
2585568,3,0,0,0
1910058,0,1,0,1
1473673,2,1,1,1
1821132,1,2,0,3
261047,0,0,0,3
144256,0,1,1,0
1022711,1,1,1,3
1601717,3,1,1,1
1251950,1,1,0,3
171852,4,0,1,0
763357,4,0,1,1
298623,1,1,1,0
602965,0,0,0,3
908173,2,1,1,0
1561182,0,3,1,3
1365456,0,3,0,1
1241335,3,0,1,2
1629939,3,1,1,0
152117,4,3,1,2
1648794,3,1,1,0
471068,1,0,1,3
1997899,1,0,0,3
965846,1,3,0,2
1869720,2,2,0,1
2627557,4,2,0,2
2315689,4,0,1,3
1514430,4,2,1,2
1062387,2,0,1,2
992442,1,0,0,2
1004432,2,0,1,3
139445,3,1,0,1
733076,2,1,1,1
437169,2,1,1,2
282646,4,0,0,2
750877,0,2,1,1
682929,3,2,0,3
1869659,4,2,1,3
2375457,0,1,0,1
2165288,4,2,1,0
1090980,3,3,1,2
1210773,3,2,1,3
1530625,0,0,0,3
337798,1,1,0,0
2547360,3,1,0,0
2144716,2,2,0,2
1526759,2,1,0,1
1288191,1,1,1,0
1361619,0,3,1,1
83678,4,0,1,0
1063109,2,1,0,3
433841,3,0,0,1
870423,3,2,0,1
2594037,1,0,0,2
293213,4,0,0,0
1499737,0,2,0,0
2590100,3,0,0,2
2634182,2,2,1,0
1315922,3,1,1,3
1943681,2,1,1,3
587301,2,2,1,2
1637698,1,0,1,1
1627533,3,2,1,3
1897742,3,2,1,1
213420,3,2,0,3
1241745,3,0,1,2
141173,3,0,0,0
1230920,1,2,1,3
2609788,4,1,0,1
1171232,1,0,0,3
1289549,4,0,0,2
1923621,0,2,0,2
2150613,1,1,1,0
2503563,3,3,1,1
2638691,4,0,0,0
975323,1,1,0,1
572119,2,0,1,1
500240,2,1,0,0
2494238,2,0,1,0
113799,3,1,0,3
904666,4,1,1,2
347281,1,1,1,3
248014,0,3,0,1
1145077,2,1,1,0
1086381,2,0,1,0
1852546,0,1,2,3
1648819,0,1,0,3
1124212,4,0,1,0
478492,4,3,1,3
354966,1,1,0,1
554247,1,2,0,1
2619640,4,2,0,2
1503516,1,3,0,1
928095,1,3,1,1
2325198,3,0,1,3
231712,2,3,1,1
2492654,4,1,1,1
1372299,2,2,1,0
2562767,2,1,0,2
1113878,3,1,1,0
1963730,1,1,1,3
1336784,1,0,2,2
748402,3,1,1,3
1296541,4,3,0,0
1159462,1,1,0,0
1504498,4,1,1,0
521749,2,3,1,1
729873,0,0,1,0
2387637,4,2,1,0
1958818,2,2,0,0
458282,3,0,1,1
1728133,3,0,1,0
1845982,3,0,0,1
515761,2,2,0,0
2130735,1,2,0,0
2416193,4,0,1,1
1878268,4,1,0,2
470423,0,0,0,3
1332214,1,1,1,3
1551263,3,1,1,0
1351998,0,0,0,1
169721,0,0,0,0
599847,3,1,0,1
1780195,2,0,1,1
2220412,1,1,1,2
940919,2,1,1,3
49582,1,1,0,3
604499,1,1,0,2
2596079,0,1,0,3
1085517,1,0,1,0
470734,3,0,1,0
1481262,0,3,0,2
167664,2,0,1,3
928252,4,1,1,1
1206536,2,0,1,2
2586315,3,3,1,1
531575,0,1,1,1
563564,1,2,1,2
2424760,4,3,1,3
459633,1,0,1,0
2495150,4,3,1,0
1713396,2,2,0,1
1317073,2,0,0,2
390008,3,1,1,0
847974,2,2,1,3
875017,2,2,1,3
2546238,1,0,0,3
1764766,4,0,1,0
2154428,3,0,0,1
1409158,2,1,0,0
2237148,3,0,1,1
2175307,3,2,2,1
207314,2,0,1,3
2120078,4,1,0,3
86837,3,2,1,2
1137604,2,0,1,1
325344,2,0,0,2
1853947,0,2,1,1
970700,2,2,1,3
1645460,4,3,0,1
1506721,2,1,0,0
2568336,2,0,0,0
889976,0,1,0,3
2391827,2,0,0,3
1757000,3,1,0,3
2273254,0,0,1,1
1790408,2,0,1,3
555993,2,3,0,1
1964531,2,0,0,1
2048161,2,2,1,3
305630,0,2,0,1
945413,1,1,0,2
1357018,3,0,0,3
2356969,1,0,0,1
1325772,1,2,0,1
2369915,0,0,0,3
1986163,3,0,1,3
2394122,2,2,1,0
1156351,1,1,0,3
1847378,2,0,1,1
2438391,1,1,1,3
1764742,0,1,0,3
2260546,2,0,0,1
1214273,3,2,0,0
1814674,4,3,0,3
1995131,3,1,0,3
1400960,1,0,0,0
2182486,3,1,1,2
1464693,2,0,1,1
116291,4,0,0,1
31163,1,0,0,1
1687386,4,1,1,2
1610221,3,1,1,1
1476102,3,2,0,3
583169,3,1,1,3
430854,1,3,1,2
1297658,3,1,0,1
267090,2,2,1,1
1882833,1,0,1,2
355869,3,1,0,3
356544,1,1,1,1
2410612,3,0,0,0
971492,3,0,0,3
111109,0,1,1,2
1116903,4,1,0,3
1022099,3,3,0,0
1071122,0,3,1,1
55253,0,0,1,3
1768520,1,3,1,0
693339,2,1,0,3
249979,1,0,0,3
679414,1,3,0,0
128028,2,0,1,0
759143,2,0,0,0
124123,4,1,1,3
549470,1,1,1,1
619431,2,1,1,3
1351308,1,0,0,0
1359782,2,1,1,2
931702,3,0,1,2
915020,0,0,1,2
796705,4,0,1,0
1501050,1,2,1,2
2240658,2,0,1,0
249729,4,1,1,2
783241,2,0,1,0
2468087,1,1,0,0
979613,4,0,1,3
165298,3,1,0,2
2490942,0,2,0,2
731565,3,0,1,1
2461083,0,0,1,1
1347805,1,2,1,1
694335,0,2,1,3
2443931,3,1,0,1
1058997,2,1,0,3
381402,0,1,0,0
2283018,4,3,1,2
2016459,0,1,0,2
1645663,1,0,0,0
1207339,4,3,1,0
50300,2,2,0,1
282667,1,0,1,1
2336847,3,0,0,3
1721036,0,0,0,1
1540901,1,0,1,3
1483249,2,1,1,0
524873,1,1,1,1
885339,1,1,0,3
1964407,2,0,1,1
419311,1,3,0,1
2133785,0,0,0,0
330566,3,1,0,2
2025276,0,3,0,3
2296678,0,1,0,3
1180272,0,1,0,3
1315703,1,2,1,0
1984495,2,1,1,2
2254261,2,0,0,0
1613366,2,0,1,3
1216977,3,0,0,2
358612,3,0,0,0
2214053,0,1,1,3
1479341,3,1,0,2
2647124,1,1,1,2
39927,1,2,1,2
583160,3,0,0,3
1018584,4,1,1,3
621003,3,0,1,3
349295,2,1,0,1
1549653,3,1,0,1
353673,2,0,1,0
2644423,0,3,0,3
74496,2,2,0,0
2114796,3,2,0,3
703009,3,3,0,0
722623,3,0,1,1
291141,0,1,1,1
146667,4,1,0,1
2302116,1,1,1,1
1481112,3,2,1,1
1738856,4,1,1,2
2060657,0,1,0,2
1427719,4,0,1,3
1587304,0,1,0,3
1028779,3,2,0,1
132252,2,0,0,2
1505183,2,0,1,1
1756051,2,0,1,2
660166,4,0,1,3
970851,1,1,0,1
584678,3,0,0,2
1691617,2,1,0,3
711562,3,0,1,0
137425,2,1,0,0
2242532,1,1,1,1
669936,0,1,1,3
1976149,0,0,0,1
556956,0,0,0,0
1679950,1,0,1,1
2419491,1,0,0,0
2235905,2,2,0,3
416714,4,2,2,1
2505140,2,0,1,0
1711585,1,0,1,1
924529,1,2,1,3
2127522,2,0,0,0
304855,1,2,1,0
2646234,1,1,1,3
341584,2,1,1,2
1281290,2,3,1,3
1219625,0,1,1,2
1766578,3,2,1,1
2106040,4,1,1,3
1493079,4,0,0,0
1282194,3,0,1,2
325923,0,1,1,1
1038681,0,3,1,0
672503,1,0,1,3
1071983,1,3,1,3
351946,3,2,1,0
1306436,0,0,0,1
711157,2,1,1,1
1443738,1,3,1,3
1199832,2,0,0,2
2376381,4,0,1,3
1215796,1,3,0,1
1476330,3,1,0,3
2301062,3,2,1,3
1796749,4,0,1,2
1789345,2,1,0,3
152391,1,1,1,3
1852520,1,2,0,3
2494991,0,1,1,1
1737210,4,3,1,3
1070833,3,0,1,0
795834,3,1,0,0
329541,4,0,1,0
62088,3,2,1,1
43042,1,2,0,2
2386712,2,1,1,1
772824,1,3,1,2
1433935,0,0,1,0
1085923,4,1,1,3
2376025,0,0,1,2
558673,2,1,1,1
399045,4,2,0,0
768483,2,1,1,0
2576448,1,2,1,1
164072,2,1,0,1
420342,2,3,1,2
856976,1,2,0,0
720656,2,0,1,2
2419790,4,1,1,3
2554248,2,0,0,1
1995705,4,1,1,2
808045,3,1,0,3
60559,2,0,0,1
292591,2,0,1,1
2567355,0,3,1,3
1941958,4,1,1,2
1301742,0,0,0,3
2526033,1,1,1,2
2572442,3,2,1,2
195153,2,2,1,2
1496125,3,1,0,1
1030885,2,2,1,3
2636227,0,2,0,2
433711,1,2,1,0
1445155,0,0,0,3
112653,3,2,0,0
2199102,3,3,0,2
1855431,3,1,0,0
70825,4,0,1,1
2484743,3,0,1,2
2176673,1,1,1,3
2517977,1,2,1,3
2215060,3,1,0,2
977888,4,3,1,2
1556655,4,2,0,2
1926364,2,2,1,3
10270,2,2,2,0
314029,3,1,0,1
1170568,1,2,0,2
1157588,3,2,0,3
1007764,4,1,0,2
781672,3,3,1,3
474303,4,1,1,0
481163,1,0,1,1
1771232,0,0,1,2
1822419,0,0,1,3
362753,0,0,1,0
553424,4,2,1,3
163101,4,1,0,1
1355531,0,1,0,3
2299574,1,3,1,1
522396,0,1,1,1
1260309,3,3,0,1
369143,2,2,0,1
307769,2,1,1,0
2607533,0,3,0,3
356136,2,1,1,1
2164444,4,2,1,2
1953260,2,0,0,3
1832429,0,0,0,1
2256788,3,1,1,3
1128961,3,2,1,2
1172966,0,1,1,2
1484282,4,2,1,3
2620193,4,0,1,0
2376035,1,2,0,0
2381772,2,0,0,1
2406615,3,0,1,1
2507991,2,1,1,2
2143911,0,1,0,2
2170822,1,0,1,3
1062368,0,2,1,1
155245,3,2,1,2
1865273,1,1,1,1
1355066,2,2,0,3
718126,2,0,0,2
1122595,4,2,1,2
1716055,4,0,1,1
1540779,3,1,1,0
830762,3,3,1,1
456676,2,0,0,2
964253,4,0,0,2
2004719,2,0,0,3
890547,3,1,1,1
671712,2,0,1,3
68156,2,0,1,1
585610,4,0,0,3
1273659,0,0,0,1
622867,1,0,0,0
1636574,0,1,0,1
1534893,1,2,1,0
472572,0,0,1,2
1047515,2,3,0,1
2236105,1,0,1,3
102731,1,2,1,2
2168053,1,3,0,2
1734167,2,1,1,2
2072282,3,1,1,3
1839575,1,0,0,1
832134,1,1,0,1
1117642,0,3,1,0
1484106,2,3,1,0
2290110,1,0,1,2
1163765,0,0,0,0
1609791,2,1,1,3
799079,2,1,0,1
664478,4,1,1,1
1339254,3,3,0,0
1466712,0,3,1,0
1641547,2,0,0,0
1976265,0,1,0,1
1663846,3,0,1,2
66119,4,0,1,3
1732821,1,2,1,2
986961,0,0,0,3
646309,4,0,0,3
294657,4,1,0,3
2647548,2,0,0,3
2085661,3,2,1,0
369120,3,2,1,2
1599161,1,3,1,0
2266918,3,0,1,2
661701,0,1,1,0
1321427,4,1,0,1
1282425,1,2,1,0
445002,1,2,1,1
2039439,3,0,0,2
1429518,3,1,0,0
2165246,3,2,1,2
1119814,0,0,1,1
911575,2,2,1,0
2021891,1,0,1,3
2073362,4,2,0,0
1568758,0,3,1,3
1774584,1,3,1,0
73510,2,1,1,1
2646274,1,1,1,3
607758,1,1,1,0
2126386,3,3,1,2
1749421,1,1,1,1
1919803,0,1,1,1
290448,2,3,0,0
1509791,3,3,1,2
2556755,3,0,1,0
431023,0,0,0,1
282637,0,2,0,0
1608329,3,2,1,0
2140448,4,0,0,2
4581,1,0,0,0
2097086,0,1,1,1
214823,1,0,0,0
1034259,3,2,0,0
485973,1,0,1,3
1664046,4,1,0,2
1451131,3,3,1,0
405637,1,2,0,2
456604,1,1,1,1
2394063,1,2,0,0
198706,0,0,0,1
1359650,1,3,0,1
293573,2,0,1,3
1568645,2,1,1,2
1097526,2,3,0,0
2577976,2,1,0,3
1942802,3,0,1,3
1820967,1,0,1,3
1274044,1,1,1,1
647060,1,0,1,1
2173763,0,3,0,3
798378,2,1,0,1
1053450,1,1,1,1
1732111,3,0,0,1
1409801,3,1,1,0
820012,4,1,0,3
1013864,3,1,0,3
1542054,2,1,0,0
2276167,1,0,0,1
1835759,2,1,0,0
1427290,0,3,1,2
1252436,3,1,1,1
490122,3,1,1,2
1446905,1,2,1,2
712302,2,2,1,3
561467,2,0,1,3
1594460,4,0,1,2
2289012,4,0,0,0
729503,1,0,1,2
2306050,0,3,0,1
1039816,2,2,0,3
2274383,3,0,0,2
1317921,3,1,0,1
138695,1,0,0,1
378763,4,2,0,1
1035025,2,0,0,1
1342860,0,1,0,3
23662,0,2,1,2
2601989,1,0,0,1
2548996,1,1,0,3
2107908,1,1,1,2
2262749,4,1,0,0
459336,2,1,1,2
1862075,0,3,0,0
1020043,1,2,0,3
1850620,2,1,1,2
1311479,3,1,1,0
2142732,0,1,0,0
1888317,0,1,1,2
321868,2,2,1,0
1120374,2,0,1,2
1990497,3,0,0,3
556431,2,0,1,1
2432588,3,1,0,1
416976,2,0,1,1
482025,4,0,0,2
925777,4,1,1,3
2393531,1,1,1,2
285283,3,0,1,3
2003716,2,0,0,1
904850,2,0,0,0
2092598,3,0,1,2
1922405,3,2,1,0
1208250,1,0,0,3
1926091,1,0,1,1
915964,0,1,0,3
1070829,1,0,1,3
1699044,2,3,0,0
238673,0,0,0,1
1349014,4,1,0,1
261892,0,0,0,2
2155606,0,3,1,0
1856408,1,0,0,0
1341727,2,0,0,2
1148999,0,0,0,2
1435213,0,1,0,1
1207282,0,3,1,3
1558618,1,2,0,3
1366309,2,2,0,2
362059,3,2,0,0
755775,0,1,1,2
969035,1,0,0,0
499363,3,1,1,0
848265,4,2,1,0
1651744,2,1,0,3
722956,1,1,0,3
1004007,2,2,1,1
1070515,3,0,1,0
1836056,3,0,1,3
1535158,1,3,0,2
107609,2,0,0,1
1796764,4,2,0,0
85450,4,2,1,2
958633,0,0,0,0
2152567,3,2,1,0
784912,0,3,1,0
30954,0,0,1,3
2235881,3,0,0,2
1153059,0,1,0,0
1802546,1,1,1,1
2501510,0,2,1,1
2484300,4,2,0,1
1502406,3,1,0,1
1001278,3,3,0,1
1688265,0,3,0,0
245371,1,0,0,0
878458,0,0,1,0
1257928,2,2,0,3
2484643,3,3,0,0
576375,2,0,1,0
393367,0,1,0,1
1154815,2,3,0,0
1889005,0,2,0,0
359012,1,1,0,2
2517447,3,3,0,0
822058,2,0,0,2
1712490,0,2,0,1
1833470,0,1,0,3
2635326,1,2,1,2
353410,2,1,0,1
1923207,2,2,1,0
891886,4,1,0,2
463267,0,2,1,1
2073765,2,0,0,2
405859,2,1,1,0
1522193,3,1,0,3
1917620,3,0,0,0
336174,2,2,1,0
1649566,1,0,1,0
2379858,1,0,0,1
260442,1,3,0,1
894987,2,0,1,3
42434,3,2,0,1
202590,3,2,0,0
1628419,4,1,1,3
902035,1,1,0,0
2014479,1,0,0,0
1368398,0,0,1,2
1761607,2,0,0,2
1161299,1,0,0,3
41461,0,1,0,1
2280073,0,0,0,2
476061,1,1,1,2
1810722,2,1,0,0
1417487,0,2,0,2
1851701,0,0,0,2
2381153,4,1,1,2
1252645,0,3,1,3
631155,0,3,0,0
839585,2,2,0,0
161136,2,1,0,2
735905,0,1,1,2
2325394,0,3,1,1
675644,1,0,1,3
1680143,0,1,1,0
1612422,3,0,0,2
2129638,2,1,0,2
2622453,3,1,1,0
290416,2,0,1,1
901996,4,1,1,3
1585538,2,2,1,3
1153002,1,1,0,3
2577251,1,0,0,3
1956869,4,0,0,0
216046,1,0,0,0
1629098,1,1,0,1
320423,3,0,0,3
2188175,0,3,0,2
2579100,1,0,0,2
1465522,2,1,1,3
1423740,3,2,1,1
480429,2,0,0,2
2295245,4,1,1,2
2255912,1,1,0,3
1451420,2,0,0,2
2123435,1,0,0,0
1975500,2,0,0,2
1098752,3,0,1,1
1037813,2,1,0,1
1797363,2,1,1,0
1548191,1,1,0,2
309412,2,1,0,1
2029232,3,1,0,2
1098574,4,1,0,1
1839074,1,1,1,2
1814975,2,3,0,0
1270156,4,0,1,0
1833705,4,0,1,1
1227741,3,0,0,1
652985,4,0,1,0
1878093,2,0,0,3
610739,3,0,0,1
14116,4,1,1,0
137096,2,1,1,1
1610228,0,1,0,0
2040879,2,1,0,0
604937,4,2,1,2
2207951,1,0,1,1
231253,0,1,0,1
731277,1,1,1,3
1421258,2,2,1,3
796084,3,2,0,0
889089,3,1,1,3
156235,2,0,0,1
21903,3,1,1,3
385807,4,0,0,3
26055,2,3,1,3
469253,2,3,1,2
1910824,2,0,0,0
2341591,1,0,1,2
2537293,2,0,0,1
2190470,4,1,1,2
1188876,1,2,1,0
56332,3,0,2,3
1141771,3,0,0,2
181353,2,0,1,3
555290,3,1,0,3
1314609,1,1,0,1
1722581,2,0,1,2
1152270,1,0,0,1
626455,0,1,1,1
1609160,1,2,0,2
1253523,1,1,1,1
1029146,3,2,0,0
1896490,4,1,0,2
1694989,3,2,0,0
408977,1,0,1,2
344583,2,2,1,2
1556673,3,3,1,0
233344,2,1,0,2
1938048,1,0,1,2
1400033,0,0,1,1
94829,4,0,0,3
2295493,2,2,0,3
1987821,4,2,0,3
875287,3,1,0,2
965655,3,2,1,0
868467,1,0,1,2
2382009,0,3,0,0
1481098,3,3,0,2
998669,1,0,1,0
2327058,1,3,1,1
1661861,4,0,0,0
1267146,0,1,1,2
2250150,3,1,1,2
2097602,0,0,0,1
2409183,1,0,0,0
2001422,3,1,0,3
1430078,1,0,1,3
2320020,2,0,0,1
317579,1,3,0,1
1782425,3,2,0,0
1247789,3,3,0,2
597100,4,1,0,3
2271628,0,0,0,0
1716979,3,0,1,2
2438486,3,3,1,3
1968071,3,1,1,1
409385,2,2,0,1
197155,2,2,1,2
1577491,0,1,0,2
31344,2,0,1,1
356883,3,0,1,3
1892493,1,3,1,0
1373054,0,0,1,1
339906,1,0,1,0
1719103,2,1,1,1
2453417,1,0,0,1
1726616,2,0,1,2
89282,3,2,1,0
647166,2,1,0,3
468495,3,1,1,1
2046461,3,2,0,1
507585,4,2,1,2
164187,4,2,0,3
752807,0,0,0,2
2066456,2,1,1,1
792309,2,0,1,3
10624,1,0,1,3
2157491,1,2,1,0
73142,3,1,1,1
1909451,2,3,1,0
1997656,3,1,0,1
1493456,0,0,1,0
1468433,2,0,0,3
1435559,2,3,1,3
1399676,2,0,1,2
1201922,2,0,0,3
1706769,2,3,0,2
496552,0,0,1,1
1393064,1,2,1,1
191280,4,1,1,1
2527066,2,1,0,1
2433267,1,0,2,3
511476,2,2,1,1
898331,3,1,1,1
773551,4,1,0,1
1905128,2,1,0,1
2002252,3,2,1,1
1053630,3,2,0,0
780264,2,2,1,2
273347,2,1,1,2
1446463,4,3,1,1
1639527,1,0,1,2
2115882,2,2,0,0
2276982,0,1,0,0
449231,1,0,1,1
2498886,1,0,0,2
2146158,2,0,1,2
1585823,0,0,1,0
2135745,3,0,0,0
547391,2,3,0,3
1018340,1,0,1,1
790514,3,1,0,0
321381,2,0,1,0
2261167,3,0,0,1
1657908,3,0,0,1
2160624,2,3,1,2
196009,3,3,1,2
2248672,3,3,1,2
2177582,1,0,1,2
1894055,4,3,0,0
60529,2,3,1,3
955339,4,2,1,1
2247667,3,0,0,0
2185896,2,1,0,2
52119,2,0,1,2
2570336,1,0,1,1
1018793,2,0,1,2
329670,3,0,0,1
2210961,2,1,0,2
1450449,3,3,1,3
446860,4,1,1,2
128808,4,1,1,1
199239,3,2,0,1
2533665,2,0,1,3
2594192,0,3,0,0
1398793,4,0,0,1
1546809,0,1,0,3
48013,3,1,0,1
1749209,1,1,1,2
1109341,2,2,0,1
2604939,2,1,0,1
2263086,1,2,0,0
2108453,2,0,0,3
384541,2,0,0,1
740539,3,0,1,0
2137809,4,3,0,0
2616916,3,3,1,0
1661416,2,0,1,2
83978,1,0,1,1
1485640,0,0,1,3
1342422,1,1,0,0
652795,4,0,0,2
2513776,4,0,1,2
1027721,2,2,1,1
1699499,2,1,0,0
929904,2,0,1,0
2322062,3,2,1,0
699065,3,0,1,3
1456650,0,1,1,3
